mat_cod,cod_mat,mat_dsc,mat_ppu,grs_wgt,net_wgt,wgt_uom,mat_vol,vol_uom,mat_len,mat_wid,mat_hgt,mat_uom
5ACEFFF2D6111EDBAEC5EA2574E648E6,12205900064F4,SUPPORTING DEVICE,14.85,0.345,0.345,KG,0.612,L,79,79,98,MM
5ACEFFF2D6111EDBAF966AD35EF2CD58,1234332215742,Distributor Rotor,6.86,0.025,0.025,KG,0.11,L,45,35,70,MM
5ACEFFF2D6111EDBAF966AD3828C8CBD,1234332216742,Distributor Rotor,7.87,0.025,0.025,KG,0.14,L,50,40,70,MM
5ACEFFF2D6111EDBAF966AD3B6D44CCB,1234332300742,Distributor Rotor,6.74,0.025,0.025,KG,0.14,L,50,40,70,MM
5ACEFFF2D6111EEC94D5274C5D9B9EDF,1235522027742,Distributor Cap,12.14,0.11,0.11,KG,0.64,L,80,80,100,MM
5ACEFFF2D6111EDBAF966AD97B734D28,1235522444851,Distributor Cap,71.14,0.151,0.151,KG,0.902,L,98,98,94,MM
5ACEFFF2D6111EDBAF966ADB61800D65,1237031295001,MAGNETIC PULSE GENERATOR,100.3,0.028,0.028,KG,0.25,L,50,50,100,MM
5ACEFFF2D6111EDBAF966ADD37828CFA,1237031296001,MAGNETIC PULSE GENERATOR,108.99,0.03,0.03,KG,0.25,L,100,50,50,MM
5ACEFFF2D6111EDBAF966ADE93D34CC5,1260210917810,O-Ring,1.03,0.005,0.005,KG,0.009,L,30,30,10,MM
5ACEFFF2D6111EDBAF91306F68048CBE,F000TE155W4T3,ELECTROLYTE-LEVEL SENSOR,41.83,0.135,0.135,KG,3.15,L,140,250,90,MM
5ACEFFF2D6111EDBAF9130707BF34D13,F000TE156A4T3,ELECTROLYTE-LEVEL SENSOR,42.09,0.121,0.121,KG,3.5,L,140,250,100,MM
5ACEFFF2D6111EDBAF91307D4B5FCCBF,F000TE159AFP2,ELECTRIC FUEL PUMP,65.39,0.41,0.192,KG,2.268,L,190,103,65,MM
5ACEFFF2D6111EDBAF91307DBD29CD41,F000TE159X7G2,Level Sensor,30.6,0.14,0.05,KG,2.945,L,246,133,90,MM
5ACEFFF2D6111EDBAF9130812D1E8D78,F000TE161D4T3,FUEL PUMP MOUNTING UNIT,38.37,0.129,0.129,KG,3.38,L,130,260,100,MM
5ACEFFF2D6111EDBAF9130816EE2CD47,F000TE161D741,FUEL PUMP MOUNTING UNIT,37.35,0.141,0.141,KG,3.5,L,250,140,100,MM
5ACEFFF2D6111EDBAF90583B70020D60,F000TE161Z3FP,LEVEL SENSOR,30.67,0.168,0.168,KG,3.15,L,250,140,90,MM
5ACEFFF2D6111EDBAF913083D5D00D56,F000TE163W741,Level Sensor,30.35,0.125,0.125,KG,3.15,L,250,140,90,MM
5ACEFFF2D6111EDBAF91308966440D41,F000TE164C741,LEVEL SENSOR,38.25,0.135,0.135,KG,3.15,L,250,140,90,MM
5ACEFFF2D6111EDBAF90583CF2704D23,F000TE164H7G2,Level Sensor,34.03,0.14,0.05,KG,2.945,L,246,133,90,MM
5ACEFFF2D6111EDBAF91308CF910CD58,F000TE164WFP2,ELECTRIC FUEL PUMP,54.87,0.4,0.4,KG,2.544,L,190,103,67,MM
5ACEFFF2D6111EDBAF91613CB1970D01,F000TE164YFP2,ELECTRIC FUEL PUMP,57.45,0.39,0.39,KG,1.536,L,195,105,75,MM
5ACEFFF2D6111EEC94D541B9CAEB5F6D,F000TE165D8HD,Level Sensor,27.89,0.137,0.047,KG,2.945,L,246,133,90,MM
5ACEFFF2D6111EDBAF91308FCF7C8D34,F000TE165E741,LEVEL SENSOR,31.07,0.13,0.13,KG,3.15,L,90,250,140,MM
5ACEFFF2D6111EDBAF913090DDD40CC0,F000TE165E7H1,LEVEL SENSOR,29.45,0.155,0.155,KG,3.5,L,250,140,100,MM
5ACEFFF2D6111EDBAF913098F5514D41,F000TE166S741,PARTS SET,13.58,0.025,0.025,KG,0.63,L,140,150,30,MM
5ACEFFF2D6111EDBAF91309A5461CCC1,F000TE168B741,LEVEL SENSOR,7.05,0.127,0.127,KG,3.026,L,245,130,95,MM
5ACEFFF2D6111EDBAF913098F4844D6A,F000TE168G741,LEVEL SENSOR,38.95,0.13,0.13,KG,2.925,L,250,130,90,MM
5ACEFFF2D6111EDBAF9130AAAEC38D67,F000TE169E7G2,LEVEL SENSOR,38.14,0.155,0.155,KG,3.25,L,250,130,100,MM
5ACEFFF2D6111EDBAF9130AB445D0D34,F000TE169H741,LEVEL SENSOR,38.66,0.125,0.125,KG,2.977,L,245,135,90,MM
5ACEFFF2D6111EDBAF9130AC11058CBE,F000TE171A3P8,Level Sensor,30.21,0.16,0.16,KG,3.5,L,250,140,100,MM
5ACEFFF2D6111EDBAF9130ACAEF74D41,F000TE171A741,LEVEL SENSOR,30.03,0.139,0.139,KG,3.575,L,250,130,110,MM
5ACEFFF2D6111EDBAF9130AB093CCCFA,F000TE171D3P8,Level Sensor,26.58,0.175,0.175,KG,3.375,L,150,150,150,MM
5ACEFFF2D6111EDBAF9130ABD8474CBF,F000TE171W3P8,Level Sensor,39.34,0.165,0.165,KG,3.5,L,250,140,100,MM
5ACEFFF2D6111EDBAF9130AB31124D0D,F000TE171W741,Level Sensor,37.94,0.14,0.14,KG,4.147,L,260,145,110,MM
5ACEFFF2D6111EDBAF9130ABCC598CDA,F000TE173K741,LEVEL SENSOR,40.44,0.035,0.035,KG,2.808,L,141.08,141.08,141.08,MM
5ACEFFF2D6111EDBAF9130BA3C470D34,F000TE173M3P8,Level Sensor,37.58,0.155,0.155,KG,3.5,L,250,140,100,MM
5ACEFFF2D6111EDBAF9130BA9B4E8CC1,F000TE176F4T3,Electrolyte-Level Sensor,34.45,0.099,0.009,KG,2.945,L,246,133,90,MM
5ACEFFF2D6111EDBAF9130BAB42E0CBE,F000TE176V741,LEVEL SENSOR,37.71,0.135,0.135,KG,4.752,L,160,270,110,MM
5ACEFFF2D6111EDBAF9130B9E1CC8D58,F000TE176V7H1,LEVEL SENSOR,35.77,0.182,0.182,KG,3.5,L,250,140,100,MM
5ACEFFF2D6111EDBAF9130BB453D0CC0,F000TE177H741,LEVEL SENSOR,37.19,0.135,0.135,KG,4.125,L,250,150,110,MM
5ACEFFF2D6111EDBAF9130BB8A37CD78,F000TE177H7H1,LEVEL SENSOR,35.04,0.165,0.165,KG,3.5,L,250,140,100,MM
5ACEFFF2D6111EDBAF9130BBBBC74D47,F000TE177S3FP,LEVEL SENSOR,24.58,0.152,0.152,KG,3.25,L,250,130,100,MM
5ACEFFF2D6111EDBAF9130BCA1EB8D56,F000TE177S741,LEVEL SENSOR,26.01,0.125,0.125,KG,2.925,L,250,130,90,MM
5ACEFFF2D6111EDCA2B61732816FD860,F000TE178Y3FP,Level Sensor,33.91,0.172,0.05,KG,6.946,L,238,192,152,MM
5ACEFFF2D6111EDBAF9130BD7D3A0CCB,F000TE180A7H1,PRESSURE REGULATOR,15.76,0.02,0.02,KG,0.14,L,70,50,40,MM
5ACEFFF2D6111EDBAF9130C8C19B4D13,F000TE180X7H1,PARTS SET,7.27,0.012,0.012,KG,2.997,L,144.18,144.18,144.18,MM
5ACEFFF2D6111EDBAF9130C9608D4CC0,F000TE181AFP2,ELECTRIC FUEL PUMP,71.78,0.52,0.52,KG,3.211,L,190,130,130,MM
5ACEFFF2D6111EDBAF9130CA37C08CCD,F000TE181J3R3,Level Sensor,27.06,0.158,0.158,KG,4.875,L,250,150,130,MM
5ACEFFF2D6111EDBAF9130CB0B0A8CCF,F000TE181J741,LEVEL SENSOR,26.99,0.12,0.12,KG,3.024,L,240,140,90,MM
5ACEFFF2D6111EDBAF9130CC08078CC4,F000TE181SFP2,ELECTRIC FUEL PUMP,62.12,0.398,0.398,KG,1.54,L,200,110,70,MM
5ACEFFF2D6111EDBAF9130D674570CC0,F000TE182B741,ELECTROLYTE-LEVEL SENSOR,29.29,0.135,0.135,KG,3.024,L,80,244,131,MM
5ACEFFF2D6111EDBAF9130D6E5838CCD,F000TE182S7H1,CLIP,0,0.002,0.002,KG,0.001,L,30,20,1,MM
5ACEFFF2D6111EDBAF9130D778430CCF,F000TE183T7G2,Fuel Pump Mounting Unit,520.93,1.091,0.801,KG,17.057,L,308,260,213,MM
5ACEFFF2D6111EDBAF9130D9630B0D41,F000TE185B741,Level Sensor,44.74,0.135,0.135,KG,3.5,L,250,140,100,MM
5ACEFFF2D6111EDBAF9130DA966D0D56,F000TE185D741,Level Sensor,31.79,0.13,0.13,KG,3.149,L,146.58,146.58,146.58,MM
5ACEFFF2D6111EDBAF9130DCE27B8CFA,F000TE185G7G2,Level Sensor,30.95,0.152,0.044,KG,2.944,L,246,133,90,MM
5ACEFFF2D6111EDBAF9130DD8FF94D02,F000TE185H7G2,Fuel Pump Mounting Unit,223.26,0.957,0.777,KG,9.964,L,293,218,156,MM
5ACEFFF2D6111EDBAF9130DDF4BC4D53,F000TE185J7G2,Level Sensor,43.86,0.14,0.05,KG,2.945,L,246,133,90,MM
5ACEFFF2D6111EDBAF9130E7CB1E8CCF,F000TE185N741,LEVEL SENSOR,43.47,0.13,0.13,KG,3.5,L,250,140,100,MM
5ACEFFF2D6111EDBAF9130E728308D34,F000TE185TFP2,ELECTRIC FUEL PUMP,74.42,0.5,0.5,KG,3.458,L,89,28,29,MM
5ACEFFF2D6111EDBAF9130E8E6FC8CC6,F000TE185YFP2,ELECTRIC FUEL PUMP,69.64,0.4,0.4,KG,1.76,L,200,110,80,MM
5ACEFFF2D6111EDBAF9622A069330CD0,F000TE186H3FP,Level Sensor,28.1,0.105,0.105,KG,3.36,L,200,140,120,MM
5ACEFFF2D6111EDDB9B9A54A78DF54E8,F000TE188D741,Level Sensor,31.94,0.151,0.052,KG,2.685,L,243,130,85,MM
5ACEFFF2D6111EDBAF9130EA9D6DCD39,F000TE188EFP2,ELECTRIC FUEL PUMP,84.44,0.417,0.417,KG,2.121,L,128.49,128.49,128.49,MM
5ACEFFF2D6111EDBAF9130EAFC240CC0,F000TE188Y741,ELECTRIC FUEL PUMP,35.88,0.155,0.155,KG,2.867,L,245,130,90,MM
5ACEFFF2D6111EDBAF9130EC4D018D53,F000TE188ZFP2,ELECTRIC FUEL PUMP,48.46,0.418,0.418,KG,2.29,L,131.8,131.8,131.8,MM
5ACEFFF2D6111EDBAF9130EF877B0D49,F000TE189AFP2,Electric Fuel Pump,71.47,0.45,0.45,KG,4.043,L,159.3,159.3,159.3,MM
5ACEFFF2D6111EDBAF9130F67FBBCD39,F000TE189BFP2,Electric Fuel Pump,72.07,0.48,0.48,KG,3.211,L,190,130,130,MM
5ACEFFF2D6111EDBAF9130F7EF40CD78,F000TE189N741,Level Sensor,33.03,0.13,0.13,KG,3.25,L,250,130,100,MM
5ACEFFF2D6111EDBAF9130F934AC4CC5,F000TE189PFP2,Electric Fuel Pump,57.37,0.448,0.448,KG,2.969,L,184,123,124,MM
5ACEFFF2D6111EDBAF9130F9D8B10CC0,F000TE189YFP2,Electric Fuel Pump,61.33,0.475,0.475,KG,3.554,L,195,135,135,MM
5ACEFFF2D6111EDBAF9130FB7F1F8CFA,F000TE189ZFP2,Electric Fuel Pump,95.76,0.495,0.495,KG,4.687,L,167.35,167.35,167.35,MM
5ACEFFF2D6111EDBAF9130FCDD540CCF,F000TE190AFP2,Electric Fuel Pump,73.6,0.48,0.48,KG,3.211,L,190,130,130,MM
5ACEFFF2D6111EDBAF9130FE2CD88D0D,F000TE190CFP2,Electric Fuel Pump,66.73,0.42,0.42,KG,1.65,L,200,110,75,MM
5ACEFFF2D6111EDBAF91310787504CC0,F000TE190NFP2,Electric Fuel Pump,82.36,0.42,0.42,KG,1.502,L,195,110,70,MM
5ACEFFF2D6111EDBAF9131078DE18D02,F000TE190PFP2,Electric Fuel Pump,85.67,0.48,0.48,KG,4.665,L,167.09,167.09,167.09,MM
5ACEFFF2D6111EDBAF913107513DCD2B,F000TE191W7G2,Level Sensor,29.82,0.175,0.175,KG,4.125,L,150,250,110,MM
5ACEFFF2D6111EDBAF91310847AE8D53,F000TE192P4T3,Electrolyte-Level Sensor,37.54,0.132,0.132,KG,3.15,L,250,140,90,MM
5ACEFFF2D6111EDBAF913109B874CD39,F000TE193A4T3,Electrolyte-Level Sensor,38.88,0.145,0.145,KG,3.325,L,250,140,95,MM
5ACEFFF2D6111EDBAF905847705C8D36,F000TE193E7G2,Fuel Pump Mounting Unit,133.04,1.195,1.195,KG,10.208,L,220,290,160,MM
5ACEFFF2D6111EDBAF91310A893D8D69,F000TE19473FP,ELECTROLYTE-LEVEL SENSOR,34.91,0.162,0.162,KG,3.5,L,250,140,100,MM
5ACEFFF2D6111EDBAF91310D45EDCD0D,F000TE194YFP2,Electric Fuel Pump,38.54,0.4,0.4,KG,1.76,L,190,104,67,MM
5ACEFFF2D6111EDBAF91310E0E56CD26,F000TE195AFP2,Electric Fuel Pump,76.45,0.425,0.425,KG,2.551,L,211,130,93,MM
5ACEFFF2D6111EDBAF913115D2FB4CC1,F000TE198U4F4,Electrolyte-Level Sensor,27.74,0.17,0.17,KG,3.5,L,250,140,100,MM
5ACEFFF2D6111EEC94D541C846809F7D,F000TE198U741,Electrolyte-Level Sensor,28.96,0.125,0.125,KG,2.925,L,250,130,90,MM
5ACEFFF2D6111EDBAF905848AE82CD39,F000TE199BFP2,Electric Fuel Pump,72.31,0.4,0.4,KG,1.33,L,100,190,70,MM
5ACEFFF2D6111EDBAF913117A2218D6A,F000TE9002741,FUEL-FILTER ELEMENT,6.75,0.011,0.011,KG,0.2,L,100,100,20,MM
5ACEFFF2D6111EDBAF9131186FAC4CDA,F000TE9005741,FUEL-FILTER ELEMENT,6.48,0.011,0.011,KG,0.426,L,75.22,75.22,75.22,MM
5ACEFFF2D6111EDBAF91311DD3FB0CC4,F000TE9007741,FUEL-FILTER ELEMENT,8.15,0.015,0.015,KG,0.534,L,81.12,81.12,81.12,MM
5ACEFFF2D6111EDBAF9131201579CD56,F000TE9008741,PARTS SET,8.95,0.023,0.023,KG,0.138,L,51.68,51.68,51.68,MM
5ACEFFF2D6111EEC94D541CC83E49F74,F000TE9010741,PARTS SET,6.54,0.01,0.01,KG,0.3,L,100,100,30,MM
5ACEFFF2D6111EEDBBCE3CA18EBDDF37,F000UC004A741,Parts Set,29.96,0.113,0.113,KG,0.092,L,99,49,19,MM
5ACEFFF2D6111EEDBBCE3CA333155EFA,F000UC004B741,Parts Set,29.81,0.113,0.113,KG,0.092,L,99,49,19,MM
5ACEFFF2D6111EEDBBCE3CA2A1FEDF3D,F000UC004C741,Parts Set,29.07,0.11,0.11,KG,0.092,L,99,49,19,MM
5ACEFFF2D6111EEC97CD96C0CC388785,F000UC0123741,Parts Set,0.33,0.101,0.101,KG,0.09,L,59,39,39,MM
5ACEFFF2D6111EEC97CD96C233A147D1,F000UC0124741,Parts Set,47.77,0.101,0.101,KG,0.09,L,59,39,39,MM
5ACEFFF2D6111EDBAF91314970790D47,F000WA051935N,Press-In Tool,381.32,2.35,2.35,KG,16.508,L,435,330,115,MM
5ACEFFF2D6111EDBAF9131539B97CCC4,F000WA052235N,Battery Tester,234.04,1.335,1.335,KG,6.96,L,290,200,120,MM
5ACEFFF2D6111EDBAF9058551BA60D38,F000WA435535N,OVERRUNNING-CLUTCH DRIVE,206.83,3.45,3.45,KG,19.25,L,500,350,110,MM
5ACEFFF2D6111EDBAF90585662D38D22,F000WA435835N,OVERRUNNING-CLUTCH DRIVE,113.64,2.94,2.94,KG,44.415,L,470,350,270,MM
5ACEFFF2D6111EDBAF90585850CD0D53,F000WA437335N,OVERRUNNING-CLUTCH DRIVE,35.27,0.45,0.45,KG,1.881,L,330,190,30,MM
5ACEFFF2D6111EDBAF90585D793ECD3A,F000WA437435N,OVERRUNNING-CLUTCH DRIVE,40.7,0.205,0.205,KG,1.5,L,150,200,50,MM
5ACEFFF2D6111EDBAF9131EFC9B50D78,F000WA580335N,GRADUATED MEASURING GLASS,101.69,0.52,0.52,KG,16.576,L,370,280,160,MM
5ACEFFF2D6111EDBAF91321CDE780D68,F000ZS01027ZB,IGNITION COIL,36.37,0.636,0.636,KG,1.05,L,100,100,105,MM
5ACEFFF2D6111EDBAF91321DF2504D37,F000ZS01034S8,Ignition Coil,31.83,0.48,0.44,KG,0.699,L,83,72,117,MM
5ACEFFF2D6111EDD9CBD3FCAA0F2D3DC,F000ZS01034S9,Ignition Coil,31.82,0.486,0.44,KG,0.673,L,85,74,107,MM
5ACEFFF2D6111EDBAF91322151344CFA,F000ZS01057ZB,IGNITION COIL,42.88,0.57,0.57,KG,1.103,L,105,100,105,MM
5ACEFFF2D6111EEC94D541D04C869F52,F000ZS01164S8,Ignition Coil,87.23,0.465,0.44,KG,0.42,L,76,48,115,MM
5ACEFFF2D6111EDBAF91322D1F180D37,F000ZS02037ZB,IGNITION COIL,57.32,0.715,0.715,KG,1.188,L,120,110,90,MM
5ACEFFF2D6111EDBAF91322F19620D53,F000ZS02057ZB,IGNITION COIL,76.42,0.7,0.7,KG,1.512,L,114.78,114.78,114.78,MM
5ACEFFF2D6111EDBAF91323047E20D67,F000ZS02067ZB,IGNITION COIL,51.93,0.685,0.685,KG,1.716,L,130,120,110,MM
5ACEFFF2D6111EDBAF913239809B0D0D,F000ZS0209BY4,Ignition Coil,67.32,0.633,0.633,KG,1.134,L,120,105,90,MM
5ACEFFF2D6111EDBAF91323981004CC5,F000ZS0210741,Ignition Coil,64.43,0.652,0.6,KG,1.076,L,118,106,86,MM
5ACEFFF2D6111EDBAF91323BD6228D68,F000ZS02107ZB,IGNITION COIL,64.49,0.65,0.645,KG,1.716,L,104,116,83,MM
5ACEFFF2D6111EDBAF91323F0AD18D02,F000ZS02137ZB,IGNITION COIL,75.06,0.685,0.685,KG,1.254,L,120,110,95,MM
5ACEFFF2D6111EDBAF91324474A38D69,F000ZS02157ZB,IGNITION COIL,75.5,0.92,0.92,KG,3.468,L,151.36,151.36,151.36,MM
5ACEFFF2D6111EDBAF90586F7BE50CD0,F000ZS02164F4,IGNITION COIL,56.64,0.927,0.927,KG,1.3,L,100,100,130,MM
5ACEFFF2D6111EDBAF913248D4A88D78,F000ZS02177ZB,IGNITION COIL,74.91,0.98,0.98,KG,1.848,L,140,120,110,MM
5ACEFFF2D6111EDBAF9132494E298D68,F000ZS0218KPB,Ignition Coil,69.46,0.96,0.96,KG,1.68,L,140,120,100,MM
5ACEFFF2D6111EDBAF91324B682CCD36,F000ZS0222741,Ignition Coil,69.6,0.962,0.898,KG,1.903,L,144,118,112,MM
5ACEFFF2D6111EDBAF91324C1E798D02,F000ZS02227ZB,IGNITION COIL,80.34,0.704,0.595,KG,2.001,L,51,81,57,MM
5ACEFFF2D6111EEC94D541D92A869F35,F000ZS02324F4,IGNITION COIL,34.27,0.948,0.906,KG,1.545,L,135,118,97,MM
5ACEFFF2D6111EDBAF91324CBBCA0CC1,F000ZS02337ZB,IGNITION COIL,58.8,0.732,0.732,KG,1.375,L,111.19,111.19,111.19,MM
5ACEFFF2D6111EDBAF91324E27A30D67,F000ZS02357ZB,IGNITION COIL,55.16,0.43,0.43,KG,1.158,L,105,105,105,MM
5ACEFFF2D6111EDBAF9058762FA6CD24,F000ZS02360DD,IGNITION COIL,33.73,0.415,0.415,KG,1.254,L,120,110,95,MM
5ACEFFF2D6111EDBAF91324E7ACE4D39,F000ZS0236KPB,Ignition Coil,42.05,0.475,0.475,KG,1.287,L,130,110,90,MM
5ACEFFF2D6111EDBAF91325334848D69,F000ZS02437ZB,IGNITION COIL,43.41,0.615,0.615,KG,1.134,L,120,105,90,MM
5ACEFFF2D6111EDBAF9132566FC60D78,F000ZS0244KPB,Ignition Coil,36.25,0.612,0.612,KG,2.871,L,142.12,142.12,142.12,MM
5ACEFFF2D6111EDBAF90587960E84D01,F000ZS14063P8,Bobbin,5.2,0.295,0.295,KG,4.563,L,390,130,90,MM
5ACEFFF2D6111EDBAF9132578F744CCD,F000ZS14103P8,Ignition Coil,18.22,0.214,0.214,KG,1.5,L,150,100,100,MM
5ACEFFF2D6111EDD8A8D9B930FF54924,SP04811247BFR,Installer-Remover,17.99,0.015,0.014,KG,0.078,L,69,39,29,MM
5ACEFFF2D6111EECA8C1DB10C2660086,SP04811252C4Z,Repair Kit,2391.06,1.536,1.361,KG,8.564,L,322,109,244,MM
5ACEFFF2D6111EDCBD91FDFED326135F,SP04811255BFR,Tool,1315.7,2.496,2.268,KG,9.914,L,262,215,176,MM
5ACEFFF2D6111EECA8C1DB1211390060,SP04811358BFR,Lifting Sling,2398.58,26.843,25.855,KG,74.259,L,1132,410,160,MM
5ACEFFF2D6111EECA8C1DB1421E2803C,SP04811396BFR,Set Of Tools,4506.06,21.902,20.684,KG,96.142,L,695,482,287,MM
5ACEFFF2D6111EDC95866F478E56C4E5,SP04811405BFR,Test Adapter,147.09,0.059,0.058,KG,0.033,L,59,29,19,MM
5ACEFFF2D6111EECA8C1DB19AE198055,SP04811411BFR,Adapter Ring,378.11,1.034,1.03,KG,1.222,L,149,139,59,MM
5ACEFFF2D6111EECA8C1DB1E15858091,SP04811464BFR,Tool,153.55,0.908,0.68,KG,9.914,L,262,215,176,MM
5ACEFFF2D6111EEDA8C7334E839052AD,SP04811474BGA,Tool,141.83,0.661,0.249,KG,41.876,L,380,380,290,MM
5ACEFFF2D6111EECA8C1DB256FA0407A,SP04811498BFR,Seal Remover,462.78,1.181,0.953,KG,9.914,L,262,215,176,MM
5ACEFFF2D6111EECAB887ECF74565BBC,SP04811634BFR,Shaft,1052.65,1.143,1.139,KG,0.338,L,299,39,29,MM
5ACEFFF2D6111EECAB887ECE4D1F5BE4,SP04811635BFR,Shaft,1108.39,0.366,0.363,KG,0.18,L,159,39,29,MM
5ACEFFF2D6111EDD9C8A869647D2107D,SP04811643BFR,Seal Installer,1914.39,2.084,2.064,KG,2.769,L,309,309,29,MM
5ACEFFF2D6111EED88FCEC94A3901927,SP04811682BFR,Block,436.24,0.228,0.227,KG,0.123,L,109,39,29,MM
5ACEFFF2D6111EECB0AF846C6417DA8E,SP04811821BER,Tool,891.04,3.266,3.152,KG,0.603,L,279,216,10,MM
5ACEFFF2D6111EECA8C1DB2D14FAC042,SP04811822BFR,Holding Fixture,1053.74,9.555,8.618,KG,56.166,L,568,419,236,MM
5ACEFFF2D6111EDBAF905A82456C4CD7,SP04811826BFR,Driver,59.65,0.29,0.29,KG,0.094,L,235,20,20,MM
5ACEFFF2D6111EDD8A8D9B5C291FC924,SP04811828BFR,Puller,464.63,0.116,0.113,KG,0.41,L,179,79,29,MM
5ACEFFF2D6111EEDA8C7335929DF5286,SP04811920BGA,Pin,33.37,0.082,0.045,KG,2.304,L,160,120,120,MM
5ACEFFF2D6111EECA8C1DB2D22A94060,SP04811928BFR,Seal Installer,1612.07,8.699,8.618,KG,9.069,L,229,199,199,MM
5ACEFFF2D6111EECA8C1DB2E3C1B4086,SP04811934BFR,Pin,119.43,0.092,0.091,KG,0.1,L,89,59,19,MM
5ACEFFF2D6111EDD8BBDA0A1A4141B38,SP04811936BFR,PERCUSSIVE TOOL,886.64,4.825,4.825,KG,0.009,HL,189,69,69,MM
5ACEFFF2D6111EDC9BF84828FE108D4F,3013955905742,vane pump,236.37,1.414,1.33,KG,3.003,L,155,125,155,MM
5ACEFFF2D6111EDC9BF8483D54184CB9,3032140102742,Lock Bolt,2.33,0.046,0.031,KG,0.251,L,77,32,102,MM
5ACEFFF2D6111EDC9BF84842ADCACD5C,3032141110742,Repair Kit,73.32,0.216,0.2,KG,0.392,L,62,62,102,MM
5ACEFFF2D6111EDC9BF8485CAACF4D5C,3072036115742,Parts Set,3.28,0.026,0.026,KG,0.007,L,120,150,2,MM
5ACEFFF2D6111EDC9BF84882A9F54CA8,3073002110742,Housing Cover,24.39,0.247,0.232,KG,0.251,L,77,32,102,MM
5ACEFFF2D6111EDC9BF848823B824D02,3073002111742,Housing Cover,6.25,0.255,0.24,KG,0.251,L,77,32,102,MM
5ACEFFF2D6111EDC9BF848823B568CB9,3073014136742,Drive Shaft,67.02,0.221,0.208,KG,0.286,L,42,42,162,MM
5ACEFFF2D6111EDC9BF8488312A40CA9,3073014144742,Drive Shaft,72.97,0.218,0.205,KG,0.286,L,42,42,162,MM
5ACEFFF2D6111EDC9BF848830FC50D3E,3073014901742,Drive Shaft,68.91,0.213,0.2,KG,0.286,L,42,42,162,MM
5ACEFFF2D6111EDCA6DF5F6E18B84969,3073037104742,clasp locking ring,4.69,0.012,0.009,KG,0.05,L,77,32,102,MM
5ACEFFF2D6111EDC9BF848823B5E0D65,3073038108742,Parts Set,0.53,0.005,0.005,KG,0.007,L,120,150,2,MM
5ACEFFF2D6111EDC9BF8489B31B08CB3,3073041573742,Pressure Plate,28.89,0.135,0.12,KG,0.251,L,77,32,102,MM
5ACEFFF2D6111EDC9BF8489ABB188D52,3073041843742,Pressure Plate,101.04,0.255,0.24,KG,0.251,L,77,32,102,MM
5ACEFFF2D6111EDC9BF8489D04764D3E,3073041866742,Pressure Plate,24.44,0.415,0.4,KG,0.251,L,77,32,102,MM
5ACEFFF2D6111EDC9BF8489DB008CCA9,3073260900742,Parts Set,87.7,0.427,0.412,KG,0.251,L,77,32,102,MM
5ACEFFF2D6111EDC9BF8489E05320CAE,3073260902742,Parts Set,87.58,0.42,0.405,KG,0.251,L,77,32,102,MM
5ACEFFF2D6111EDC9BF848B248094D3E,3073260904742,Parts Set,88.12,0.42,0.405,KG,0.251,L,77,32,102,MM
5ACEFFF2D6111EDC9BF848B2C8BA4D24,3073298801742,Seal Kit,17.24,0.024,0.02,KG,0.043,L,180,120,2,MM
5ACEFFF2D6111EDC9BF848B4ABA98CA8,3073298804742,Seal Kit,14.18,0.024,0.02,KG,0.043,L,180,120,2,MM
5ACEFFF2D6111EDC9BF848B567EF0CF0,3073298805742,Seal Kit,23.02,0.024,0.02,KG,0.043,L,180,120,2,MM
5ACEFFF2D6111EDC9BF848B5145D4CF4,3073698018742,Seal Kit,16.11,0.024,0.02,KG,0.043,L,180,120,2,MM
5ACEFFF2D6111EDC9BF848B60D2D8D02,3073698022742,Seal Kit,11.46,0.024,0.02,KG,0.043,L,180,120,2,MM
5ACEFFF2D6111EDC9BF848B634F2CD52,3073698028742,Seal Kit,15.22,0.024,0.02,KG,0.043,L,180,120,2,MM
5ACEFFF2D6111EDC9BF848B7E14B0D3B,3073698029742,Seal Kit,17.59,0.024,0.02,KG,0.043,L,180,120,2,MM
5ACEFFF2D6111EDC9BF848C93E76CCC3,3073698032742,Seal Kit,12.42,0.024,0.02,KG,0.043,L,180,120,2,MM
5ACEFFF2D6111EDC9BF848CF48C98CF4,3073698034742,Seal Kit,19.06,0.024,0.02,KG,0.043,L,180,120,2,MM
5ACEFFF2D6111EDC9BF848CE69318CB0,3073698035742,Seal Kit,14.5,0.024,0.02,KG,0.043,L,180,120,2,MM
5ACEFFF2D6111EDC9BF848CEA9DF0CA3,3073698066742,Seal Kit,11.75,0.024,0.02,KG,0.043,L,180,120,2,MM
5ACEFFF2D6111EDC9BF848CE756F4D3E,3073698208742,Seal Kit,16.1,0.023,0.019,KG,0.043,L,180,120,2,MM
5ACEFFF2D6111EDC9BF848D49A160D5C,3073955127742,vane pump,568.07,3.878,3.78,KG,3.656,L,150,125,195,MM
5ACEFFF2D6111EDC9BF848E209BC0CD3,3073955202742,vane pump,639.77,5.478,5.38,KG,3.656,L,150,125,195,MM
5ACEFFF2D6111EDC9BF848E2A4170D3B,3073955213742,vane pump,597.63,5.898,5.8,KG,3.656,L,150,125,195,MM
5ACEFFF2D6111EDC9BF848E7415D4CB1,3073955294742,Semi-Rotary Pump,692,6.418,6.32,KG,3.656,L,150,125,195,MM
